"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1752478991825711108","Tue Jan 30 23:52:23 +0000 2024","1","Ngakalin sistem zonasi tuh pindah ke kartu keluarga orang. Kalau ini kan dia pindah alamat karena emang rumahnya pindah ke rumah dinas.","1752479906083262878","","mrsimple12341","in","","0","0","0","https://x.com/mrsimple12341/status/1752479906083262878","1513606435099217923","mrsimple12341"
"1752478991825711108","Tue Jan 30 23:50:21 +0000 2024","1","Gue tau persis KTPnya emang Jl. Cicendo no. 1. Dan pindah domisilinya sah bukan ngakalin sistem zonasi","1752479393254138224","","mrsimple12341","in","","0","1","0","https://x.com/mrsimple12341/status/1752479393254138224","1513606435099217923","mrsimple12341"
"1752476489097056579","Tue Jan 30 23:38:49 +0000 2024","0","gw sebel bgt sama sistem zonasi ini udah ga masuk akal bgt yg keterima tuh yg jaraknya 500m an sedangkan di sekolah tsb ga padat penduduk. anak-anak pun ga mikirin nilai harus gede atau apa soalnya ortunya udah ngakalin pindah KK dari jauh jauh hari","1752476489097056579","","","in","","0","0","0","https://x.com/beautifullsun6/status/1752476489097056579","1285141959149944832","beautifullsun6"
"1752237596024156628","Tue Jan 30 21:44:40 +0000 2024","0","@ontajenius sistem zonasi nyusahin bgt sih kasian yg rumabnya jauh dr sekolahan gamasuk mana mana dannmau gamau swatsa https://t.co/rzWpIJT0NY","1752447762208354736","","ontajenius","in","","0","0","0","https://x.com/terjiminjimim/status/1752447762208354736","840051113437028353","terjiminjimim"
"1752237596024156628","Tue Jan 30 19:55:49 +0000 2024","0","@lalalamoonie_ @ontajenius Susah kalo sistem zonasi ya anak2 situ dulu yang didahuluin walau nem masuk di bandung zonasi udh jalan brp tahun tp sekolah favorite masih itu2 aja:(","1752420371272458751","","lalalamoonie_","in","","0","0","0","https://x.com/sarenghaeo/status/1752420371272458751","609734754","sarenghaeo"
"1752237596024156628","Tue Jan 30 15:49:28 +0000 2024","0","@ontajenius Sistem zonasi ini katanya semua sekolah sama aja tapi anak sendiri ttp dimasukin ke sekolah favorit wkwk","1752358373356630425","","ontajenius","in","","0","0","0","https://x.com/500days0fautumn/status/1752358373356630425","1346654031498735618","500days0fautumn"
"1752348308385976630","Tue Jan 30 15:15:47 +0000 2024","0","gua sebagai murid yang ketendang dari kota asal akibat sistem zonasi walaupun dapet sma yang decent di ibukota turut mengucapkan KYS","1752349899939889543","","carass1us","in","","0","0","0","https://x.com/carass1us/status/1752349899939889543","438980061","carass1us"
"1752221224535798058","Tue Jan 30 15:15:08 +0000 2024","0","@ganjarpranowo Satu lagi pak....hapus sistem zonasi. Ini menjadi sistem KKN model baru pak.","1752349734269050925","","ganjarpranowo","in","Kota Madiun, Jawa Timur","0","0","0","https://x.com/Mavblueku/status/1752349734269050925","2835212822","Mavblueku"
"1752347013331779798","Tue Jan 30 15:12:22 +0000 2024","0","Lebih seneng sistem cluster atau sekolah favorit biar ada motivasi buat masuk sekolah impian lebih fair karena masuknya juga sesuai nilai. Kasian sistem zonasi yang rumahnya mepet kota kaya aku kalo ga keterima negeri ya mentok2 ke swasta ga semua orang afford bayar swasta :(","1752349039650304265","","oceansmint","in","","0","0","0","https://x.com/oceansmint/status/1752349039650304265","845822358896046082","oceansmint"
"1752328388134768822","Tue Jan 30 14:27:37 +0000 2024","0","@amrrw08 gabisa apa kuliah pake sistem zonasi se jabodetabek","1752337775616225440","","amrrw08","in","caratland","0","1","0","https://x.com/comestostar/status/1752337775616225440","1651654243894587392","comestostar"
"1751970871982649665","Tue Jan 30 10:08:25 +0000 2024","0","@Yunwah kita pake sistem zonasi ","1752272548245778463","","Yunwah","in","Enchanté / For fun.. ’04","0","0","0","https://x.com/hannipamie/status/1752272548245778463","865085045790224385","hannipamie"
"1752221224535798058","Tue Jan 30 08:06:53 +0000 2024","0","@ganjarpranowo zonasi benar benar sampah meski begitu kuota nya paling banyak 50% yang jalur nilai rapot dan japres malah sedikit sekali kuotanya pak dibanding zonasi menurut saya tidak adil bagi yang berprestasi kalah dengan jarak rumah banyak kecurangan juga di sistem zonasi","1752241962714054989","","ruwbyjenniekim","in","","0","1","0","https://x.com/ruwbyjenniekim/status/1752241962714054989","1474938687314030593","ruwbyjenniekim"
"1751937741548666994","Tue Jan 30 06:44:51 +0000 2024","0","@besta_ @ardisatriawan Sama kayak masuk ke sekolah negeri dulu bangga bgt bisa masuk sekolah favorit. Karena sistem zonasi para ortu (tmn2 gw) lebih seneng nyekolahin di swasta drpd negeri. Belum lg isu beli bangku. Kacau bgt yah...","1752221318215549173","","besta_","in","","0","0","0","https://x.com/vy_butterfly/status/1752221318215549173","911783295729274880","vy_butterfly"
